gene,condition,n_downstream,ontarget_significant,donor_corr_hits_mean,donor_corr_all_mean,donor_corr_hits_min,n_cells,rank_n_downstream,donor_robust
PSMB9,Stim8hr,124,True,0.1118631335847683,-0.0453639453097894,-0.0175694359614189,615.0,1253,False
IDH3A,Stim8hr,124,True,0.8516115691746821,0.1585431220011406,0.7959172764597209,167.0,1253,True
CEP135,Stim48hr,124,True,0.8187180794778556,0.0812092878521578,0.7934680512449537,306.0,1253,True
RDH13,Stim8hr,124,True,0.7533183668093456,0.1361450030119906,0.7215500516971499,423.0,1253,True
DVL1,Rest,124,True,0.7566126233655028,0.056493598239837,0.6968031564324437,165.0,1253,True
TBC1D10A,Rest,124,True,-0.2213374089220717,0.009773444806314,-0.2763487143865647,597.0,1253,False
ERN1,Rest,123,True,0.8766825198696447,0.0580802598934644,0.8514136388233647,1002.0,1260,True
PPP6R2,Rest,123,True,0.8692889367973637,0.1052499756479481,0.8291939988408952,653.0,1260,True
ATP5F1B,Rest,123,True,0.4673242155576516,0.0460089354533832,0.4203810410411769,84.0,1260,False
FBXW2,Stim8hr,123,True,0.7810579497490138,0.0846416554419018,0.7701423677445453,796.0,1260,True
KMT2B,Stim8hr,123,True,0.7002075655327159,0.1454242545141986,0.6015044081039146,557.0,1260,True
UFC1,Rest,122,True,0.8595395652093516,0.1833934131838642,0.8061811177612151,469.0,1265,True
NFE2L1,Stim48hr,122,True,0.5227650763535768,0.0904445038044725,0.3489553456092914,99.0,1265,False
EIF2AK1,Stim48hr,122,True,0.880264366314066,0.1197230531861846,0.8728883470866916,476.0,1265,True
SKIC3,Stim8hr,122,True,0.461450908127557,0.0685374548041393,0.2674867709448903,752.0,1265,False
ZFR,Rest,122,True,0.7256741870376056,0.0855530370601619,0.556055767274309,174.0,1265,True
POMGNT1,Rest,122,True,0.5227663241489721,0.0583510251534334,0.2887407369535492,58.0,1265,False
ALG3,Stim8hr,121,True,0.5358194459218953,0.0906481528109856,0.5204039250844338,457.0,1270,True
PRRC2A,Stim8hr,121,True,0.8213039717104763,0.1395550500557244,0.7999424266601082,399.0,1270,True
HSPH1,Stim48hr,121,True,0.4607900200834818,0.2606927059564698,0.3985443677795601,1260.0,1270,False
FBXO38,Rest,121,True,0.1598141269245362,0.0016219680998341,0.0135264559487287,438.0,1270,False
IL21,Stim8hr,120,True,0.7108124220650498,0.0964436577709745,0.6602507152970783,593.0,1273,True
ZNF653,Rest,120,True,0.3898995336528057,0.1080593121391394,0.307648048556834,554.0,1273,False
CTDSP2,Stim48hr,119,True,0.8259978851045008,0.1350065621647219,0.7940897818936956,318.0,1279,True
TMEM87B,Rest,119,True,0.7316493324116745,-0.0477436657471375,0.5832168284693103,214.0,1279,True
SIRT7,Rest,119,True,0.0020624083093606,0.0306946488367617,-0.1400234338338356,512.0,1279,False
ANXA6,Stim48hr,119,True,0.7953908074312785,0.0543848938432794,0.77240719968316,110.0,1279,True
PHIP,Stim48hr,119,True,0.8693789861242897,0.1836001390803194,0.8461522939718612,469.0,1279,True
KDM8,Stim48hr,119,True,0.8587913090168674,0.1404301127707182,0.8064044703932881,208.0,1279,True
RBPJ,Stim48hr,119,True,0.8396455172039445,0.1199165261984955,0.8152046243029798,704.0,1279,True
TIMMDC1,Stim48hr,119,True,0.8668307336870874,0.0913207493578348,0.8424202500969347,492.0,1279,True
CDKN2AIP,Stim48hr,119,True,0.8959226720670396,0.0746836204102326,0.8483682248523662,483.0,1279,True
ATXN2L,Stim8hr,119,True,0.8190699048986979,0.0905858134252323,0.7792085838547708,404.0,1279,True
ING3,Stim48hr,118,True,-0.1315215968626499,-0.0100259722978464,-0.3712917182828947,239.0,1288,False
SCAF8,Stim48hr,118,True,0.8337709447800207,0.0440608481797241,0.7580153764584997,336.0,1288,True
EI24,Rest,118,True,0.5188898151079547,0.0519306282534844,0.39454141082315,113.0,1288,False
BRD10,Rest,118,True,0.838247228241964,0.20530751113193,0.8042981189286164,266.0,1288,True
TMX2,Stim8hr,118,True,0.7653324624388914,0.05323397210116,0.6419441512815309,253.0,1288,True
MYH9,Rest,118,True,-0.1026188714092973,0.0365802370907303,-0.2699589984569068,477.0,1288,False
USP10,Stim8hr,118,True,0.8495056710039011,0.101641124470575,0.827928198792138,293.0,1288,True
PAIP1,Rest,117,True,0.8267086229703678,0.0895294360136725,0.7722358860839749,151.0,1294,True
L2HGDH,Stim48hr,117,True,0.803782074334847,0.1097443697512625,0.78287294647599,952.0,1294,True
NUDT5,Stim8hr,117,True,0.5698298537824608,0.0278074590355726,0.5562754404630289,97.0,1294,True
EXOC1,Rest,117,True,0.7955640279959111,0.0964433368692388,0.7722553179090418,90.0,1294,True
HDHD3,Stim8hr,117,True,-0.1192412473899637,-0.0296296926087989,-0.2132765754476727,867.0,1294,False
ARL6IP1,Stim48hr,117,True,0.8552720675200783,0.1558356953782516,0.833093516375008,434.0,1294,True
PRELID1,Rest,116,True,0.6541059247354496,0.0903197763008083,0.4895502706416954,149.0,1299,False
TXNDC9,Stim8hr,116,True,0.8623994048144935,0.1555543672711278,0.8426300992445003,472.0,1299,True
GEMIN7,Stim8hr,116,True,0.6234279682202514,0.2804869348349337,0.3546699823703647,68.0,1299,False
ERCC6L,Rest,116,True,0.4892272887954699,-0.0701213053667053,0.3974528106775098,434.0,1299,False
ARMH3,Rest,115,True,0.814521952275744,0.1102692331415607,0.808085116525679,242.0,1303,True
ZNF829,Stim8hr,115,True,0.3007577532738759,-0.0183420053355027,0.2825152725089766,1362.0,1303,False
FMR1,Stim48hr,115,True,0.7718539766610819,0.0314941394060209,0.679065348533127,135.0,1303,True
ME3,Stim48hr,115,True,0.7405354501244187,0.2982537490128794,0.7000362118989917,55.0,1303,True
BCLAF1,Stim48hr,114,True,0.8584945975655072,0.1483179672404763,0.8463678726558806,518.0,1309,True
DNAAF10,Rest,114,True,0.2993936555282073,0.1881216780751795,-0.1858280292440859,58.0,1309,False
PRORP,Stim48hr,114,True,0.8739439970981175,0.0814908733749798,0.8439477590931566,343.0,1309,True
COX7C,Stim48hr,114,True,0.798305062569496,0.0207939510517992,0.7403996386642664,230.0,1309,True
SRM,Stim8hr,114,True,0.7112656003738943,0.1014786212224195,0.618035471621204,342.0,1309,True
OST4,Stim48hr,114,True,0.8246780539807165,0.021773510397714,0.7823669038638804,1168.0,1309,True
KDM5C,Stim8hr,114,True,0.8099733584825302,0.1043262671818305,0.7800038629359913,597.0,1309,True
UNC45A,Stim8hr,114,True,0.8022336129117332,0.1116844945244585,0.7796653368614039,53.0,1309,True
ITSN1,Stim8hr,113,True,0.7530583967534432,0.0835006505587606,0.7325231883229589,232.0,1315,True
BSG,Stim48hr,113,True,0.801015926317223,0.1697970252061398,0.7418049057660634,223.0,1315,True
SMAD4,Rest,113,True,0.8878073455907857,0.1694054758614462,0.8662985485456504,532.0,1315,True
CD99L2,Stim48hr,112,True,0.8067976309905459,0.1195307706781765,0.788939973263834,470.0,1319,True
SLF1,Stim8hr,112,True,0.8561618806781425,0.1132840679690529,0.8459837319910618,273.0,1319,True
FBXO11,Stim8hr,112,True,0.7249524732742157,0.2642867503604196,0.7021063877184559,809.0,1319,True
COMMD7,Stim48hr,112,True,0.8085713505751956,0.1174328510652866,0.7831202024293156,610.0,1319,True
ZBED1,Rest,112,True,0.6524448100984489,0.1078150463548005,0.5777274033642117,85.0,1319,True
SP3,Stim48hr,112,True,0.7037608174126325,0.1656317006211073,0.6467181597395436,781.0,1319,True
ZBTB32,Stim48hr,111,True,0.8404076831250958,0.1812011539781355,0.8063173647839206,612.0,1323,True
CCDC134,Stim48hr,111,True,0.4283267923868812,0.0721106589034877,0.3057297042233134,632.0,1323,False
COX20,Rest,110,True,0.4831621568632109,0.1703391683050079,0.3704116850150163,308.0,1325,False
COMMD4,Stim48hr,110,True,0.7928911596620813,0.0465094262039862,0.777974530189076,478.0,1325,True
PYGM,Rest,109,True,0.7050638829679313,0.063035338776145,0.6895881446513239,373.0,1332,True
CSNK2A2,Rest,109,True,0.7746447955224559,0.0657101736448417,0.6819800259177395,684.0,1332,True
TP73,Stim8hr,109,True,0.5934527431894675,0.0767778340626947,0.4816589669107262,216.0,1332,False
IFNGR1,Stim8hr,109,True,0.8388002548466938,0.0714079528621623,0.8173018354634167,412.0,1332,True
TMEM205,Stim8hr,109,True,0.4869238779512008,0.057216430619606,0.3108463384368259,868.0,1332,False
NOL7,Stim8hr,109,True,0.473004306915999,0.2610218627854146,0.3438723317099418,60.0,1332,False
SUCLG1,Stim8hr,109,True,0.8660164205053277,0.094323272471042,0.8539523254456401,785.0,1332,True
ACSL1,Stim48hr,109,True,0.8272261075005668,0.0402925468915785,0.8226377701417866,191.0,1332,True
TTC7A,Stim8hr,109,True,0.6560390593965858,0.1005301793601268,0.5652331321456392,206.0,1332,True
VPS45,Stim48hr,109,True,0.1954163689951732,0.0678662570441834,0.0166475582004879,93.0,1332,False
ZNF35,Rest,109,True,0.8229630099992474,0.0851326597579004,0.7644753972278995,458.0,1332,True
SKA3,Stim48hr,109,True,0.7816578652474054,0.1310690028592651,0.7255021193560796,136.0,1332,True
CNOT6L,Stim48hr,108,True,0.8233712424565117,0.0560939591753372,0.7869881361389411,937.0,1341,True
TRUB1,Rest,108,True,0.6518481779868414,0.0817270349012947,0.4063806730819817,367.0,1341,False
FPGS,Stim48hr,108,True,0.7334864609992922,0.215420728752595,0.6800069846939818,302.0,1341,True
MDM4,Rest,108,True,0.483336564352183,0.1449161017208255,0.3927410008705692,134.0,1341,False
RTTN,Rest,108,True,0.7244315032183127,0.2761735176343543,0.6639023944823997,66.0,1341,True
HSPA14,Stim8hr,108,True,0.8512424217832666,0.170624860275785,0.8377680596655787,140.0,1341,True
TRIB2,Rest,107,True,0.5438392363375707,0.1363840235995622,0.4952156629608379,360.0,1347,False
KTN1,Stim8hr,107,True,0.8066323728982554,0.0853145381086873,0.707955997596845,454.0,1347,True
LBH,Stim8hr,107,True,0.3339897584190006,0.0767491199773071,0.2314688651550975,139.0,1347,False
SLAMF7,Stim8hr,107,True,-0.1857467103237865,0.0322604008020845,-0.311015011477425,830.0,1347,False
EGLN1,Stim8hr,107,True,0.8812690220104914,0.0817751739046177,0.8270039202084023,614.0,1347,True
PRCP,Rest,106,True,0.8281502734634637,0.0349376922377355,0.778154821383293,536.0,1353,True
TRMT6,Stim8hr,106,True,0.512110825942192,0.098207865601775,0.2856886089998932,226.0,1353,False
TENT5C,Stim8hr,106,True,0.8876664827324966,0.1930834982008297,0.8668244829309874,524.0,1353,True
MTRR,Stim48hr,106,True,0.8536886046573259,0.1057868700221165,0.8217365653493021,454.0,1353,True
SUGP1,Stim8hr,106,True,0.833563952538024,0.1985181158217631,0.7914059997715391,276.0,1353,True
FANCD2,Rest,106,True,0.8121742461479101,0.0913235036046365,0.7927260848938333,310.0,1353,True
ALG2,Stim8hr,106,True,0.8088938513904774,0.1236706792591305,0.788149315837136,213.0,1353,True
IL21R,Stim48hr,106,True,0.8284907165375595,0.1249178775817269,0.8030038391367752,462.0,1353,True
COA6,Stim48hr,105,True,0.6635795167983868,0.0843442864295717,0.5040012431756313,675.0,1361,True
CCDC90B,Stim48hr,105,True,0.8605464750013523,0.0290336046872809,0.8069240610368605,738.0,1361,True
MAPK14,Stim48hr,105,True,0.2040288482451183,0.0456209349275661,0.1625062447208664,744.0,1361,False
LIG4,Stim8hr,105,True,0.2998385062602174,0.0622368395801284,0.2301688679989401,284.0,1361,False
DLD,Stim8hr,105,True,0.7239466417856404,0.1222206664821978,0.6344372346077612,127.0,1361,True
RELA,Stim8hr,105,True,0.723158745777743,0.106503564140152,0.683785874885856,221.0,1361,True
TGIF2,Stim48hr,105,True,0.5036616589370996,0.1062402836298817,0.4435220945750756,589.0,1361,False
BCAP29,Stim8hr,104,True,-0.1600674859220187,0.0183820048421866,-0.2431409499572427,509.0,1365,False
NR2C2AP,Stim8hr,104,True,0.8335234488602596,0.1618238228991942,0.8111614659561357,757.0,1365,True
DNAJC4,Rest,103,True,0.2366942743869915,-0.0174090689624226,0.0280927423943126,166.0,1368,False
APOBEC3G,Rest,103,True,0.7205811249154751,0.1199313063427878,0.6485217622968737,323.0,1368,True
GRK6,Stim48hr,103,True,0.8039507294399159,0.0485485591677754,0.7548671487278569,1826.0,1368,True
JOSD2,Rest,103,True,0.7729490292517301,0.1670177754807983,0.7127084158806487,416.0,1368,True
E2F4,Stim48hr,102,True,0.6286377610652943,0.111518030147211,0.214691711747764,199.0,1374,False
CLUH,Stim48hr,102,True,0.801369303639207,0.1023731556868304,0.7602077701800269,482.0,1374,True
TBC1D14,Rest,102,True,0.7034725686027953,0.0239547800625724,0.6686889496290601,301.0,1374,True
ZBTB17,Stim8hr,102,True,0.56789330243756,0.0294693552241268,0.4899661592953976,108.0,1374,False
EIF4B,Rest,102,True,0.3009564039306273,0.0259318331249936,0.2811165214687566,511.0,1374,False
RP9,Stim48hr,102,True,0.7914628236313616,0.0637030769751608,0.7046885963128144,242.0,1374,True
CUL4A,Stim48hr,102,True,0.7914863998536213,0.1139802017561146,0.7173137331644316,569.0,1374,True
PKN1,Rest,101,True,0.224676546179136,-0.038878021610172,0.121728549551911,220.0,1381,False
RNF115,Rest,101,True,0.5622651708767599,0.03996679871199,0.4439418405946247,152.0,1381,False
UBE2F,Stim8hr,101,True,0.4730267600040325,0.1456905000268179,0.4313319126123949,228.0,1381,False
RNASEH2A,Stim48hr,101,True,0.1588917227084481,0.0627211838408117,-0.0182750785909987,75.0,1381,False
NXT1,Stim48hr,101,True,0.7467673461206944,0.0280459825239524,0.6193559022454374,202.0,1381,True
EGR3,Stim8hr,101,True,0.610468112165561,0.0363302450662671,0.5325903667767301,432.0,1381,True
ALS2,Rest,101,True,0.7267262392912356,0.0691987919754791,0.7122692087980944,316.0,1381,True
NUP37,Stim48hr,101,True,0.654085332368363,0.0865959786278196,0.440643457109362,374.0,1381,False
SMARCD1,Rest,100,True,0.821177262861943,0.1454335542894363,0.7907355564173273,259.0,1388,True
PTDSS2,Stim8hr,100,True,0.7753387052566213,-0.0157263185504239,0.7454110912462418,263.0,1388,True
ARID1A,Rest,100,True,0.7335802947843271,0.162447210751794,0.6831182626152219,147.0,1388,True
ZC3HC1,Stim48hr,100,True,0.8048656356160976,0.031819073207762,0.7487362758558074,375.0,1388,True
ABHD14A,Rest,100,True,0.8841250590994277,0.1149434226270604,0.8727176763255746,591.0,1388,True
TIMP1,Stim48hr,100,True,0.2427855439938741,0.0667579366123752,0.1914546469915348,156.0,1388,False
CHMP4A,Stim8hr,99,True,0.458788767092221,0.0068578084492489,0.3895465825281221,698.0,1392,False
PTGER3,Rest,99,True,0.6595472580014416,-0.0140894295514654,0.4111468878021955,226.0,1392,False
CYTH3,Stim8hr,98,True,0.8253038448819511,0.1558148341093545,0.7668097968683102,267.0,1397,True
GPT2,Stim8hr,98,True,0.8736696238357093,0.1819816345216325,0.85275097113386,218.0,1397,True
SRSF6,Stim48hr,98,True,0.8352315783358176,0.0378724117782116,0.7727790633575868,726.0,1397,True
USF2,Stim8hr,98,True,0.7949724537886246,0.0414197378559033,0.7505936371930306,1253.0,1397,True
GLRX3,Stim8hr,98,True,0.7232453404648872,0.1729058415692787,0.6998148091736925,83.0,1397,True
TOP2B,Rest,98,True,0.893552520072704,0.1316073584999731,0.8847980585628041,724.0,1397,True
PLA2G4A,Stim8hr,98,True,-0.2508794616536026,0.0040354848297771,-0.3717290104440975,724.0,1397,False
CTSO,Stim48hr,97,True,0.6371277505765182,0.2471880756017959,0.4847341523804191,1140.0,1404,False
COX17,Stim48hr,97,True,0.4966631987852834,0.0804258763703984,0.4250207025226197,444.0,1404,False
CCL5,Rest,97,True,0.7658869385313917,0.0276045789220291,0.7239040674589721,251.0,1404,True
ULK4,Stim8hr,97,True,0.3706536810221017,0.0335415305182559,0.1468513035003566,721.0,1404,False
MIEN1,Rest,97,True,0.8730797750216679,0.1415851824493411,0.8414830302939802,620.0,1404,True
PCNX3,Stim48hr,97,True,0.8871163061664978,0.1695471678312069,0.8835379546672479,461.0,1404,True
USP36,Stim8hr,97,True,0.6498472875094019,0.2156502052904015,0.6249569784038282,75.0,1404,True
ATXN1L,Rest,97,True,0.8472511603218362,0.0604512396005307,0.8018553712788761,378.0,1404,True
ATP23,Stim48hr,96,True,0.7548250746412087,0.0365273077380389,0.6183538104637346,1061.0,1412,True
ADAM9,Rest,96,True,0.8658798494390435,0.0268024776497009,0.8573412060633376,322.0,1412,True
NCOA6,Rest,96,True,0.5303693124860358,0.1092132090644015,0.2890405009406966,740.0,1412,False
CRIPT,Stim8hr,96,True,0.6801272517805828,0.1651083906807902,0.6181127614824532,439.0,1412,True
PRXL2B,Rest,96,True,0.6221492404759364,0.1500738491815958,0.5301498930216596,455.0,1412,True
NPEPPS,Rest,96,True,0.7475707582246329,0.0735475364707947,0.7387129923253839,130.0,1412,True
ADNP2,Stim48hr,96,True,0.8609174572361346,0.1756429769312118,0.8108241417534477,1307.0,1412,True
CMAS,Rest,95,True,0.8144679927921753,0.1969886147104618,0.7822623495056548,126.0,1418,True
POGZ,Stim48hr,95,True,0.3892567260597752,0.0376413049726949,0.3466009858431566,211.0,1418,False
EID2,Rest,95,True,-0.1179819040743647,0.0581264603183099,-0.2858881143703685,380.0,1418,False
TM9SF3,Rest,95,True,0.8926654721521324,0.2059806653287629,0.8382325713386087,325.0,1418,True
CYLD,Rest,95,True,-0.1278255055148753,0.0348442850111654,-0.6636131743885145,236.0,1418,False
ZCWPW1,Stim48hr,94,True,0.565338314338894,-0.0457988843726238,0.4409845992392677,1128.0,1424,False
FEM1A,Stim8hr,94,True,0.6830512383212213,0.0184333441532854,0.6301408786331867,383.0,1424,True
CAV1,Rest,94,True,0.7542060090473371,0.0371689667875632,0.7312585420201979,585.0,1424,True
PARK7,Stim48hr,94,True,0.659193355493718,0.0760178334840027,0.5724873215143939,1534.0,1424,True
COQ4,Stim8hr,94,True,0.8765281664121488,0.1554270782956389,0.8721526085743242,225.0,1424,True
TMED4,Stim8hr,94,True,0.823638066207948,0.0450328799432281,0.7895560694155952,702.0,1424,True
ACTMAP,Rest,94,True,0.641428152776953,0.0789997742518951,0.5487088189510174,366.0,1424,True
STK35,Rest,94,True,0.8292062650961555,0.1458191658377747,0.8124058397081785,838.0,1424,True
HSD17B12,Stim48hr,93,True,0.565186373469687,0.0476742387271947,0.4907071808735952,159.0,1432,False
OGT,Stim8hr,93,True,0.5695038414340202,0.1272856493640796,0.3947577366273698,192.0,1432,False
GPR137,Stim8hr,93,True,0.8112536788451866,0.0335395136708156,0.7493970022785484,1378.0,1432,True
ZFAT,Stim8hr,93,True,0.455572376142247,0.1252450808485969,0.3512946010737964,635.0,1432,False
MAP4K1,Stim8hr,93,True,0.1692200552082386,0.051814592774628,0.1290191061431163,809.0,1432,False
DEK,Rest,93,True,0.0869749263338751,0.0762717245705525,-0.0372568853095061,771.0,1432,False
STOM,Stim8hr,93,True,0.5283948382284338,0.0482427795970752,0.3412748752752255,1125.0,1432,False
DDX39B,Stim48hr,92,True,0.8044993274914051,0.0283577966100168,0.7085046821360406,113.0,1438,True
PPP1R12A,Rest,92,True,0.5616623836108549,0.1235009204195968,0.4518872148755921,571.0,1438,False
SREBF2,Stim48hr,92,True,0.8367806225539973,0.1293076905788893,0.8165776666017747,338.0,1438,True
NDUFS2,Stim48hr,92,True,0.903162942972795,0.0872022196547731,0.8930744728325154,1249.0,1438,True
ZFP36L2,Stim8hr,92,True,0.8377349362622235,0.0206315981182732,0.8096085542834776,164.0,1438,True
PIAS1,Rest,91,True,0.7625971212110825,0.1020037843372817,0.7018843148023111,232.0,1444,True
CMTM7,Stim48hr,91,True,0.270609996843862,0.0005775508881754,-0.0289097281342999,575.0,1444,False
YIPF1,Stim8hr,91,True,0.6129929060210088,0.0147459660958642,0.5133656421893296,2035.0,1444,True
BMI1,Stim8hr,91,True,0.771128505006805,0.1125353266481768,0.7313296009918694,148.0,1444,True
MAGEH1,Rest,91,True,-0.1293953642747182,0.0478974105253704,-0.2854409376654674,1167.0,1444,False
SET,Stim48hr,91,True,0.7774897134492674,0.0994122067205526,0.7501247537855744,278.0,1444,True
EXT1,Rest,91,True,0.8432387818961454,0.1243246043017346,0.8110803904303814,748.0,1444,True
MTHFD1,Stim8hr,91,True,0.7942059124719433,0.1278727643212267,0.6990243949701439,92.0,1444,True
ENY2,Stim8hr,90,True,0.2380733872910916,0.2179816042857771,-0.0119887452877269,58.0,1451,False
NADK2,Stim48hr,90,True,0.6923600271973457,0.0633338264612489,0.6179853913861272,464.0,1451,True
TMEM131,Rest,90,True,0.8432780233478834,0.0369380920090256,0.783751533374067,809.0,1451,True
FANCM,Stim8hr,90,True,0.6823981651620808,0.1392661123013792,0.5936260944692086,487.0,1451,True
CNOT10,Stim48hr,90,True,0.6817373511309364,0.147764729825635,0.6430472670089559,275.0,1451,True
HDAC1,Stim8hr,89,True,0.8130508247568254,0.156360770314888,0.7998438208065679,515.0,1458,True
APAF1,Rest,89,True,0.7000921977444222,0.2984156188367251,0.6542411673614622,348.0,1458,True
SERGEF,Stim48hr,89,True,0.7684041557584128,0.0663525340257467,0.716658345403587,1196.0,1458,True
ITPK1,Stim8hr,89,True,0.6933109083681263,0.1114927346557228,0.6814365622312943,183.0,1458,True
THAP5,Rest,89,True,0.4911195209585781,0.0971666051592012,0.3181722786147655,469.0,1458,False
NEIL1,Stim48hr,89,True,0.8314064991219388,0.0898210653765747,0.8173522514587408,635.0,1458,True
MAP3K1,Stim8hr,89,True,0.7414362265955815,0.0800293969691682,0.6977538119273621,670.0,1458,True
CISD1,Rest,89,True,-0.2585587852555456,-0.0067267517155298,-0.3387763103526258,669.0,1458,False
NUP42,Stim48hr,89,True,0.8409350628827994,0.1133708871938457,0.7458937514456458,615.0,1458,True
SLC35D2,Rest,88,True,0.7849101665155856,0.1821530342336771,0.6847919990709531,332.0,1464,True
RFWD3,Rest,88,True,0.426179663629118,0.0383306731823615,0.2925613680781036,126.0,1464,False
BAZ1A,Rest,88,True,0.834340143735723,0.1442642157584902,0.8145200383925707,274.0,1464,True
COPS9,Stim48hr,88,True,0.7252426831884455,0.0895582771390093,0.6458607705810417,551.0,1464,True
TMEM186,Stim8hr,87,True,0.8849790760032739,0.1420581384504803,0.8495738947839326,687.0,1472,True
PAICS,Stim48hr,87,True,0.7828303454116882,0.0910060675850783,0.7358756306250481,266.0,1472,True
GNAZ,Stim48hr,87,True,0.7360638291251466,0.1031557641672796,0.6864981824010102,573.0,1472,True
TEFM,Stim48hr,87,True,0.8495530419224747,0.1355617518445562,0.8057116120468821,259.0,1472,True
