target_contrast,target_contrast_gene_name,culture_condition,single_guide_estimate,n_guides,guide_correlation_all,guide_correlation_signif,guide_n_signif_ontarget,donor_correlation_all_mean,donor_correlation_hits_mean,donor_correlation_hits_min
ENSG00000166233,ARIH1,Stim48hr,False,2.0,0.2050368730360624,0.2774074159113591,2.0,0.1488559744094534,0.6225506520506495,0.6123000957726731
ENSG00000166233,ARIH1,Stim8hr,False,2.0,0.242068814035245,0.7082355563470902,2.0,0.1782415786822562,0.6991994829751137,0.6514810762800709
ENSG00000177479,ARIH2,Rest,False,2.0,0.063171394815831,0.9735885020619108,2.0,,,
ENSG00000177479,ARIH2,Stim48hr,False,2.0,0.0766913503779047,0.9249426429163424,2.0,0.0707383445557842,0.875472110133591,0.8311242035340479
ENSG00000177479,ARIH2,Stim8hr,False,2.0,0.0933136838767911,-1.0,2.0,,,
ENSG00000221883,ARIH2OS,Rest,False,2.0,0.1466497533635277,,2.0,,,
ENSG00000221883,ARIH2OS,Stim48hr,False,2.0,0.0303377628673746,0.1929622345313547,2.0,,,
ENSG00000221883,ARIH2OS,Stim8hr,False,2.0,0.0880998653824552,0.6734797825575249,1.0,,,
ENSG00000120805,ARL1,Rest,True,1.0,,,,,,
ENSG00000120805,ARL1,Stim48hr,False,2.0,,,,0.072811349943726,0.8061328621343513,0.7676150064072792
ENSG00000120805,ARL1,Stim8hr,False,2.0,,,,,,
ENSG00000175414,ARL10,Rest,False,2.0,,,,,,
ENSG00000175414,ARL10,Stim48hr,False,2.0,,,,,,
ENSG00000175414,ARL10,Stim8hr,False,2.0,,,,,,
ENSG00000174225,ARL13A,Rest,False,2.0,0.1012945495868992,,0.0,,,
ENSG00000174225,ARL13A,Stim48hr,False,2.0,0.0124104966613571,,0.0,,,
ENSG00000174225,ARL13A,Stim8hr,False,2.0,0.0969407743933714,,0.0,,,
ENSG00000169379,ARL13B,Rest,False,2.0,0.1992562984779053,,2.0,,,
ENSG00000169379,ARL13B,Stim48hr,False,2.0,0.0791902144217823,,2.0,,,
ENSG00000169379,ARL13B,Stim8hr,False,2.0,0.0864964278608347,1.0,2.0,,,
ENSG00000179674,ARL14,Rest,False,2.0,0.0026514139573892,,0.0,,,
ENSG00000179674,ARL14,Stim48hr,False,2.0,-0.0447978982410293,,0.0,,,
ENSG00000179674,ARL14,Stim8hr,False,2.0,-0.010901210088581,-1.0,0.0,,,
ENSG00000152219,ARL14EP,Rest,False,2.0,,,,,,
ENSG00000152219,ARL14EP,Stim48hr,False,2.0,,,,0.0393211439684465,0.8927478482981787,0.8410987359655969
ENSG00000152219,ARL14EP,Stim8hr,False,2.0,,,,,,
ENSG00000185305,ARL15,Rest,False,2.0,0.0844628615908904,,2.0,,,
ENSG00000185305,ARL15,Stim48hr,False,2.0,0.0676992713049141,,2.0,,,
ENSG00000185305,ARL15,Stim8hr,False,2.0,0.0931470075049429,,2.0,,,
ENSG00000214087,ARL16,Rest,False,2.0,0.0769123479157541,-1.0,1.0,,,
ENSG00000214087,ARL16,Stim48hr,False,2.0,0.0215506340084546,-1.0,1.0,,,
ENSG00000214087,ARL16,Stim8hr,False,2.0,0.0492617981703696,0.1426651233063643,2.0,,,
ENSG00000185829,ARL17A,Stim48hr,True,1.0,,,,,,
ENSG00000185829,ARL17A,Stim8hr,True,1.0,,,,,,
ENSG00000228696,ARL17B,Rest,False,2.0,-0.000399120531946,,0.0,,,
ENSG00000228696,ARL17B,Stim48hr,False,2.0,0.0096917341214366,,0.0,,,
ENSG00000228696,ARL17B,Stim8hr,False,2.0,0.0218248553182823,-1.0,0.0,,,
ENSG00000102931,ARL2BP,Rest,False,2.0,0.1228101470604468,,2.0,,,
ENSG00000102931,ARL2BP,Stim48hr,False,2.0,0.0487299012874558,0.3359444454255105,2.0,,,
ENSG00000102931,ARL2BP,Stim8hr,False,2.0,0.1328047738653525,0.984670788113075,2.0,,,
ENSG00000138175,ARL3,Rest,False,2.0,0.0979067932430632,,2.0,,,
ENSG00000138175,ARL3,Stim48hr,False,2.0,0.0608297146441158,,2.0,,,
ENSG00000138175,ARL3,Stim8hr,False,2.0,0.0570511400146177,0.8003995092879165,2.0,,,
ENSG00000122644,ARL4A,Rest,False,2.0,,,,,,
ENSG00000122644,ARL4A,Stim48hr,False,2.0,0.0368777361140378,,2.0,,,
ENSG00000122644,ARL4A,Stim8hr,False,2.0,0.0255256578305628,,2.0,,,
ENSG00000188042,ARL4C,Rest,False,2.0,0.034438512675883,0.95572200332304,2.0,,,
ENSG00000188042,ARL4C,Stim48hr,False,2.0,-0.0006850707167526,1.0,2.0,,,
ENSG00000188042,ARL4C,Stim8hr,False,2.0,0.0780295915885903,1.0,2.0,,,
ENSG00000175906,ARL4D,Rest,False,2.0,0.0625022451964245,0.0314329542143888,2.0,,,
ENSG00000175906,ARL4D,Stim8hr,False,2.0,0.1019494073994754,0.5086252665984106,2.0,0.0937099293885526,0.7753271284228037,0.70501438520318
ENSG00000162980,ARL5A,Rest,False,2.0,0.0508271732152788,,2.0,,,
ENSG00000162980,ARL5A,Stim48hr,False,2.0,0.1022939227627452,,2.0,,,
ENSG00000162980,ARL5A,Stim8hr,False,2.0,0.104035226588485,1.0,2.0,,,
ENSG00000165997,ARL5B,Rest,False,2.0,-0.0297755054326264,-0.0745439436495048,2.0,-0.008997605223577,0.3953766435141077,0.3514283765589129
ENSG00000165997,ARL5B,Stim48hr,False,2.0,0.0236961782243025,0.6635719768034465,2.0,-0.0145160665196021,0.7313172688963667,0.6723557640970652
ENSG00000165997,ARL5B,Stim8hr,False,2.0,0.0281190286311216,0.4290471920641261,1.0,-0.0204909504480866,0.7945154690100589,0.7323643927820884
ENSG00000113966,ARL6,Rest,False,2.0,-0.0059906365388463,,2.0,,,
ENSG00000113966,ARL6,Stim48hr,False,2.0,0.0945250071516261,,1.0,,,
ENSG00000113966,ARL6,Stim8hr,False,2.0,0.0260368548852007,1.0,1.0,,,
ENSG00000170540,ARL6IP1,Rest,False,2.0,0.1548872346921954,,2.0,,,
ENSG00000170540,ARL6IP1,Stim48hr,False,2.0,0.1568100678246754,0.9987109937150324,2.0,0.1558356953782516,0.8552720675200783,0.833093516375008
ENSG00000170540,ARL6IP1,Stim8hr,False,2.0,0.1071932095534623,,2.0,,,
ENSG00000182196,ARL6IP4,Rest,False,2.0,-0.0110506258838607,,2.0,,,
ENSG00000182196,ARL6IP4,Stim48hr,False,2.0,0.0213605306558072,1.0,2.0,,,
ENSG00000182196,ARL6IP4,Stim8hr,False,2.0,-0.0312476838862966,,2.0,,,
ENSG00000144746,ARL6IP5,Rest,False,2.0,0.0013005632241159,0.9942433731564624,2.0,,,
ENSG00000144746,ARL6IP5,Stim48hr,False,2.0,0.0149517544357027,0.6599611486195074,2.0,,,
ENSG00000144746,ARL6IP5,Stim8hr,False,2.0,0.0258872572652663,,2.0,,,
ENSG00000177917,ARL6IP6,Rest,False,2.0,0.0586532938667869,0.5024649510040937,2.0,,,
ENSG00000177917,ARL6IP6,Stim48hr,False,2.0,0.0409276345557141,0.6877333123727633,2.0,,,
ENSG00000177917,ARL6IP6,Stim8hr,False,2.0,0.0818804887858361,0.6313661201170585,2.0,,,
ENSG00000143862,ARL8A,Rest,False,2.0,0.1703142164059332,1.0,2.0,,,
ENSG00000143862,ARL8A,Stim48hr,False,2.0,0.1067318256990881,0.978750431453042,2.0,,,
ENSG00000143862,ARL8A,Stim8hr,False,2.0,0.110925666961196,,2.0,,,
ENSG00000134108,ARL8B,Rest,False,2.0,0.2412328944703055,0.8644325795489948,2.0,,,
ENSG00000134108,ARL8B,Stim48hr,False,2.0,0.1265107421574782,0.8643552220255049,2.0,,,
ENSG00000134108,ARL8B,Stim8hr,False,2.0,0.1079162042689631,0.82682391205188,2.0,,,
ENSG00000196503,ARL9,Rest,False,2.0,0.0591276362131307,1.0,1.0,,,
ENSG00000196503,ARL9,Stim48hr,False,2.0,0.0344808269184628,,2.0,,,
ENSG00000196503,ARL9,Stim8hr,False,2.0,0.0312830384380058,,1.0,,,
ENSG00000104442,ARMC1,Rest,False,2.0,,,,,,
ENSG00000104442,ARMC1,Stim48hr,False,2.0,0.087215159038345,1.0,2.0,,,
ENSG00000104442,ARMC1,Stim8hr,False,2.0,0.1120650242401611,,2.0,,,
ENSG00000170632,ARMC10,Rest,False,2.0,,,,,,
ENSG00000170632,ARMC10,Stim48hr,False,2.0,-0.0653635422656539,-0.5289341769043019,2.0,,,
ENSG00000170632,ARMC10,Stim8hr,False,2.0,0.0975996922486106,-0.8530007698269417,2.0,,,
ENSG00000157343,ARMC12,Rest,True,1.0,0.0711904353994018,0.1540124551482515,1.0,,,
ENSG00000157343,ARMC12,Stim48hr,True,1.0,0.0581004490170586,,2.0,,,
ENSG00000157343,ARMC12,Stim8hr,True,1.0,0.0619278469533841,,1.0,,,
ENSG00000118690,ARMC2,Rest,False,2.0,-0.0070678243652351,-0.6898823121945639,2.0,,,
ENSG00000118690,ARMC2,Stim48hr,False,2.0,0.0399054769948237,-0.8942307113935057,2.0,,,
ENSG00000118690,ARMC2,Stim8hr,False,2.0,0.0723139182029766,-0.6077294354638267,2.0,,,
ENSG00000140691,ARMC5,Rest,False,2.0,0.0576428607112826,-1.0,2.0,,,
ENSG00000140691,ARMC5,Stim48hr,False,2.0,0.012098355668407,-1.0,2.0,,,
ENSG00000140691,ARMC5,Stim8hr,False,2.0,0.0778165156509199,,2.0,,,
ENSG00000105676,ARMC6,Rest,False,2.0,,,,,,
ENSG00000105676,ARMC6,Stim48hr,False,2.0,-0.0593626554505153,0.2600478880234686,2.0,,,
ENSG00000105676,ARMC6,Stim8hr,False,2.0,-0.1267528193199725,0.2534770465619755,2.0,,,
ENSG00000125449,ARMC7,Rest,True,1.0,,,,,,
ENSG00000125449,ARMC7,Stim48hr,True,1.0,,,,,,
ENSG00000125449,ARMC7,Stim8hr,True,1.0,,,,,,
ENSG00000114098,ARMC8,Rest,False,2.0,0.0502468390843576,0.2354691722540572,2.0,-0.0216515065356513,0.0472922640744546,-0.1423469335783056
ENSG00000114098,ARMC8,Stim48hr,False,2.0,0.0696338543792367,0.2584888751991707,2.0,-0.0067663635921367,-0.0972072964254017,-0.1590282097849737
ENSG00000114098,ARMC8,Stim8hr,False,2.0,0.0261025193599355,0.1624792788632016,2.0,0.0089257335088675,0.0690085510514099,0.0146057528729158
ENSG00000184867,ARMCX2,Rest,False,2.0,,,,,,
ENSG00000184867,ARMCX2,Stim48hr,False,2.0,0.0746439691634342,-0.6189838704086781,2.0,,,
ENSG00000184867,ARMCX2,Stim8hr,False,2.0,0.0520946368201449,,2.0,,,
ENSG00000102401,ARMCX3,Rest,False,2.0,0.031136070619438,0.8655616339011796,2.0,,,
ENSG00000102401,ARMCX3,Stim48hr,False,2.0,0.0770413882944844,0.3313235898610863,2.0,,,
ENSG00000102401,ARMCX3,Stim8hr,False,2.0,0.0911010300524148,0.5527410255434675,2.0,,,
ENSG00000196440,ARMCX4,Rest,True,1.0,,,,,,
ENSG00000196440,ARMCX4,Stim48hr,True,1.0,,,,,,
ENSG00000196440,ARMCX4,Stim8hr,True,1.0,,,,,,
ENSG00000125962,ARMCX5,Rest,False,2.0,0.1283168729361771,,2.0,,,
ENSG00000125962,ARMCX5,Stim48hr,False,2.0,0.0848842601001318,1.0,2.0,,,
ENSG00000125962,ARMCX5,Stim8hr,False,2.0,0.1341222950122895,,2.0,,,
ENSG00000198960,ARMCX6,Rest,False,2.0,0.1832939904958269,0.6095295334510609,2.0,,,
ENSG00000198960,ARMCX6,Stim48hr,False,2.0,0.0569770987804627,-0.5342973809448691,2.0,,,
ENSG00000198960,ARMCX6,Stim8hr,False,2.0,0.0745984221876301,0.8587269772753326,2.0,,,
ENSG00000198520,ARMH1,Rest,False,2.0,-0.0210307592502093,,2.0,,,
ENSG00000198520,ARMH1,Stim48hr,False,2.0,0.0898483212834308,,1.0,,,
ENSG00000198520,ARMH1,Stim8hr,False,2.0,0.0559310605653699,-0.8136019248182933,2.0,,,
ENSG00000260286,ARMH2,Rest,True,1.0,0.1357820147978274,,1.0,,,
ENSG00000260286,ARMH2,Stim48hr,True,1.0,0.0220365608066041,,1.0,,,
ENSG00000260286,ARMH2,Stim8hr,True,1.0,0.0906989976389498,,2.0,,,
ENSG00000120029,ARMH3,Rest,False,2.0,,,,0.1102692331415607,0.814521952275744,0.808085116525679
ENSG00000120029,ARMH3,Stim48hr,False,2.0,0.1056655967940932,1.0,2.0,,,
ENSG00000120029,ARMH3,Stim8hr,False,2.0,0.0950124384539581,1.0,2.0,,,
ENSG00000146476,ARMT1,Rest,False,2.0,0.041126754442808,1.0,2.0,,,
ENSG00000146476,ARMT1,Stim48hr,False,2.0,0.0292893068972854,0.994006252195648,2.0,,,
ENSG00000146476,ARMT1,Stim8hr,False,2.0,0.0355481041533029,1.0,2.0,,,
ENSG00000143437,ARNT,Rest,False,2.0,0.4622163177713168,0.8446699213395612,2.0,0.4328985196836193,0.8661165058216213,0.8478875569645365
ENSG00000143437,ARNT,Stim48hr,False,2.0,0.5821440443532061,0.8848502771436156,2.0,0.4993852322234113,0.8681507876085462,0.8372040290288618
ENSG00000143437,ARNT,Stim8hr,False,2.0,0.4825975039561785,0.8588807318983691,2.0,0.4010876745271567,0.8523013769842608,0.8374243272645707
ENSG00000172379,ARNT2,Rest,False,2.0,0.0013958391106536,0.1609166443478356,0.0,,,
ENSG00000172379,ARNT2,Stim48hr,False,2.0,0.0458684117762119,-0.710227926808455,0.0,,,
ENSG00000172379,ARNT2,Stim8hr,False,2.0,-0.0203669428916872,-0.3516171209159305,0.0,,,
ENSG00000133794,BMAL1,Rest,False,2.0,0.0373538439231245,0.9945832532928014,2.0,,,
ENSG00000133794,BMAL1,Stim48hr,False,2.0,0.0937665084142952,1.0,2.0,,,
ENSG00000133794,BMAL1,Stim8hr,False,2.0,0.0753033621914035,1.0,2.0,,,
ENSG00000029153,BMAL2,Rest,False,2.0,-0.0274317720293452,-1.0,1.0,,,
ENSG00000029153,BMAL2,Stim48hr,False,2.0,-0.0127955572187934,,2.0,,,
ENSG00000029153,BMAL2,Stim8hr,False,2.0,0.0209094192670053,,2.0,,,
ENSG00000241685,ARPC1A,Rest,False,2.0,0.0552625368124868,,2.0,,,
ENSG00000241685,ARPC1A,Stim48hr,False,2.0,0.0651206658342342,,2.0,,,
ENSG00000241685,ARPC1A,Stim8hr,False,2.0,0.0387942485974851,1.0,2.0,,,
ENSG00000130429,ARPC1B,Rest,False,2.0,0.071273119692988,0.726882874006996,2.0,,,
ENSG00000130429,ARPC1B,Stim48hr,False,2.0,0.1984661843967893,0.4811652310792308,2.0,0.0610652067205881,0.9232449964856532,0.8888626425888797
ENSG00000130429,ARPC1B,Stim8hr,False,2.0,0.096061259209522,,2.0,0.0333375993297612,0.5009972639101603,0.3558879048268966
ENSG00000163466,ARPC2,Rest,False,2.0,0.2073902963957747,0.5978799294611624,2.0,0.1376747540058811,0.5023713412743597,0.4442856198647413
ENSG00000163466,ARPC2,Stim48hr,False,2.0,0.2778385091192334,0.4151693895897192,2.0,0.1749766715106826,0.6898751440383921,0.6486261346100053
ENSG00000163466,ARPC2,Stim8hr,False,2.0,0.2332258753564856,0.4225839168199671,2.0,0.1701672664899548,0.6916441508732135,0.6106530247928887
ENSG00000111229,ARPC3,Rest,False,2.0,0.1100594108061427,0.7652027763445233,2.0,0.1270418949906096,0.6628939936835917,0.5815087588074062
ENSG00000111229,ARPC3,Stim48hr,False,2.0,0.2496045784197965,0.4132383950076984,2.0,0.1878098701628381,0.6008862300395549,0.5999524185094033
ENSG00000111229,ARPC3,Stim8hr,False,2.0,0.1937166160020409,0.6988584074094408,2.0,0.1493963281122834,0.6105747864860331,0.5793819757761696
ENSG00000250151,ARPC4-TTLL3,Rest,False,2.0,0.2132829547663513,0.9572799357041756,0.0,0.1733681903861209,0.8440297695909083,0.827347977461606
ENSG00000250151,ARPC4-TTLL3,Stim48hr,False,2.0,0.1585612108893842,0.7974131688343065,0.0,0.0741521484922108,0.836808010681592,0.7976684092362465
ENSG00000250151,ARPC4-TTLL3,Stim8hr,False,2.0,0.2118598607390095,0.9040028493258444,0.0,0.1640647902538734,0.7961596207824347,0.7628606110675042
ENSG00000162704,ARPC5,Rest,False,2.0,0.0551654606537861,0.6456756466824785,2.0,,,
ENSG00000162704,ARPC5,Stim48hr,False,2.0,0.0329418214819144,,2.0,,,
ENSG00000162704,ARPC5,Stim8hr,False,2.0,0.0133882871727197,-1.0,2.0,,,
ENSG00000136950,ARPC5L,Rest,False,2.0,-0.0433662561102808,0.1672535852224009,2.0,,,
ENSG00000136950,ARPC5L,Stim48hr,False,2.0,0.063518572297646,0.2795679045070292,2.0,,,
ENSG00000136950,ARPC5L,Stim8hr,False,2.0,-0.022565360600965,0.3981465621857529,2.0,,,
ENSG00000137486,ARRB1,Rest,False,2.0,0.1535040583182013,0.8492730223450936,2.0,,,
ENSG00000137486,ARRB1,Stim48hr,False,2.0,0.0648426858283601,0.4912104336229194,2.0,,,
ENSG00000137486,ARRB1,Stim8hr,False,2.0,0.0550269493129315,1.0,2.0,,,
ENSG00000141480,ARRB2,Rest,False,2.0,,,,,,
ENSG00000141480,ARRB2,Stim48hr,False,2.0,,,,,,
ENSG00000197070,ARRDC1,Rest,False,2.0,,,,,,
ENSG00000197070,ARRDC1,Stim48hr,False,2.0,,,,,,
ENSG00000197070,ARRDC1,Stim8hr,False,2.0,,,,,,
ENSG00000105643,ARRDC2,Rest,False,2.0,0.132112992785959,,1.0,,,
ENSG00000105643,ARRDC2,Stim48hr,False,2.0,0.0558434012517307,,2.0,,,
ENSG00000105643,ARRDC2,Stim8hr,False,2.0,0.0991683723664501,,1.0,,,
ENSG00000113369,ARRDC3,Rest,False,2.0,-0.0118081236360063,0.7121394198557802,2.0,,,
ENSG00000113369,ARRDC3,Stim48hr,False,2.0,0.0484957811702134,,2.0,,,
ENSG00000113369,ARRDC3,Stim8hr,False,2.0,0.0985042560761551,1.0,2.0,,,
ENSG00000140450,ARRDC4,Rest,True,1.0,,,,0.1948651311488412,0.7130406678975021,0.6755700484449043
ENSG00000140450,ARRDC4,Stim48hr,True,1.0,,,,0.2635354006624367,0.7422293939075569,0.7315946527571627
ENSG00000140450,ARRDC4,Stim8hr,True,1.0,,,,0.23545488798752,0.7309277968498757,0.7005619924929931
ENSG00000100299,ARSA,Rest,False,2.0,0.1382300601803421,1.0,2.0,,,
ENSG00000100299,ARSA,Stim48hr,False,2.0,0.0220327072196711,0.3355573401425011,2.0,,,
ENSG00000100299,ARSA,Stim8hr,False,2.0,0.0605677310110921,,2.0,,,
ENSG00000113273,ARSB,Rest,True,1.0,,,,,,
ENSG00000113273,ARSB,Stim48hr,False,2.0,,,,,,
ENSG00000113273,ARSB,Stim8hr,True,1.0,,,,,,
ENSG00000141337,ARSG,Rest,False,2.0,-0.0170074972566041,,1.0,,,
ENSG00000141337,ARSG,Stim48hr,False,2.0,0.0829378079252348,,2.0,,,
ENSG00000141337,ARSG,Stim8hr,False,2.0,0.0751639713202002,,2.0,,,
ENSG00000164291,ARSK,Rest,False,2.0,0.0211468693474178,0.6607533646144166,2.0,,,
ENSG00000164291,ARSK,Stim48hr,False,2.0,0.116039701669293,0.4089596859557419,2.0,,,
ENSG00000164291,ARSK,Stim8hr,False,2.0,0.0823908005287735,0.7660212628445187,2.0,0.0446777388929633,0.9153120006758436,0.8909231677618723
ENSG00000173409,ARV1,Rest,False,2.0,0.0243273069809986,0.1619103215463647,2.0,,,
ENSG00000173409,ARV1,Stim48hr,False,2.0,0.0353354420874171,0.0140081202521328,2.0,,,
ENSG00000173409,ARV1,Stim8hr,False,2.0,0.0589543095468614,0.1173176251285731,2.0,,,
ENSG00000004848,ARX,Rest,False,2.0,,,,,,
ENSG00000004848,ARX,Stim48hr,False,2.0,,,,,,
ENSG00000004848,ARX,Stim8hr,False,2.0,,,,,,
ENSG00000104763,ASAH1,Rest,False,2.0,0.0505624582521192,0.7257384774354286,2.0,,,
ENSG00000104763,ASAH1,Stim48hr,False,2.0,0.0338682772632415,1.0,2.0,,,
ENSG00000104763,ASAH1,Stim8hr,False,2.0,0.0386700472528724,0.7400045143121006,2.0,,,
ENSG00000204147,ASAH2B,Rest,False,2.0,,,,,,
ENSG00000204147,ASAH2B,Stim48hr,False,2.0,-0.0065383296288319,-0.3157981418296104,0.0,,,
ENSG00000204147,ASAH2B,Stim8hr,False,2.0,0.0019173915833248,0.5207438040164444,0.0,,,
ENSG00000151693,ASAP2,Rest,False,2.0,0.000252586688872,0.3191399114228586,2.0,,,
ENSG00000151693,ASAP2,Stim48hr,False,2.0,0.0140811652592142,0.3887098969556327,2.0,,,
ENSG00000151693,ASAP2,Stim8hr,False,2.0,0.1073218487164698,-0.8947176661198883,2.0,,,
ENSG00000088280,ASAP3,Rest,False,2.0,0.0438986529750942,,1.0,,,
ENSG00000088280,ASAP3,Stim48hr,False,2.0,-0.0131819212244624,,0.0,,,
ENSG00000088280,ASAP3,Stim8hr,False,2.0,0.0917467693366786,,0.0,,,
ENSG00000065802,ASB1,Rest,False,2.0,-0.0460479279763974,0.6472072247172556,2.0,,,
ENSG00000065802,ASB1,Stim48hr,False,2.0,-0.0110291368479323,0.1846341399404859,2.0,,,
ENSG00000065802,ASB1,Stim8hr,False,2.0,-0.0186081454009347,-0.3271024931107527,2.0,,,
ENSG00000196372,ASB13,Rest,False,2.0,-0.0260387367750965,-0.0457211944085685,2.0,,,
ENSG00000196372,ASB13,Stim48hr,False,2.0,0.0548127113535992,-0.1475546283142312,1.0,,,
ENSG00000196372,ASB13,Stim8hr,False,2.0,0.0146509714694103,-0.3775667022518499,1.0,,,
ENSG00000239388,ASB14,Rest,False,2.0,-0.0281275060619765,,0.0,,,
ENSG00000239388,ASB14,Stim48hr,False,2.0,0.1111939634130519,,0.0,,,
ENSG00000239388,ASB14,Stim8hr,False,2.0,,,,,,
ENSG00000100628,ASB2,Rest,False,2.0,,,,,,
ENSG00000100628,ASB2,Stim48hr,False,2.0,,,,,,
ENSG00000100628,ASB2,Stim8hr,False,2.0,,,,,,
ENSG00000148331,ASB6,Rest,True,1.0,,,,,,
ENSG00000148331,ASB6,Stim8hr,True,1.0,,,,,,
ENSG00000183475,ASB7,Rest,True,1.0,,,,,,
ENSG00000183475,ASB7,Stim48hr,True,1.0,0.1751188108771349,0.4955722124787488,1.0,,,
ENSG00000183475,ASB7,Stim8hr,True,1.0,0.124479287624484,0.3153626830477065,1.0,,,
ENSG00000177981,ASB8,Rest,False,2.0,0.0690858214017291,,2.0,,,
ENSG00000177981,ASB8,Stim48hr,False,2.0,,,,,,
ENSG00000177981,ASB8,Stim8hr,False,2.0,0.0927241196483262,1.0,2.0,,,
ENSG00000138303,ASCC1,Rest,False,2.0,0.049144200948176,0.9871700671067468,2.0,,,
ENSG00000138303,ASCC1,Stim48hr,False,2.0,0.0242022805869902,0.9968100575598208,2.0,,,
ENSG00000138303,ASCC1,Stim8hr,False,2.0,0.0357032702353321,0.9924992091094312,2.0,,,
ENSG00000100325,ASCC2,Rest,False,2.0,-0.0539803737838995,0.2835401761109951,2.0,,,
ENSG00000100325,ASCC2,Stim48hr,False,2.0,0.0469640292684846,0.4629675713284488,2.0,,,
ENSG00000100325,ASCC2,Stim8hr,False,2.0,0.0162123727973291,0.1973027633847,2.0,,,
ENSG00000112249,ASCC3,Stim48hr,False,2.0,,,,,,
ENSG00000139352,ASCL1,Rest,False,2.0,-0.0299928228777591,-1.0,0.0,,,
ENSG00000139352,ASCL1,Stim48hr,False,2.0,0.0147737643287156,,0.0,,,
ENSG00000139352,ASCL1,Stim8hr,False,2.0,0.0382790189588507,,0.0,,,
ENSG00000183734,ASCL2,Rest,False,2.0,0.1426641760390413,,1.0,,,
ENSG00000183734,ASCL2,Stim48hr,False,2.0,0.0498067756558238,,2.0,,,
ENSG00000183734,ASCL2,Stim8hr,False,2.0,0.0363572291952789,,2.0,,,
ENSG00000176009,ASCL3,Rest,False,2.0,,,,,,
ENSG00000176009,ASCL3,Stim48hr,False,2.0,0.110470924069285,,0.0,,,
ENSG00000176009,ASCL3,Stim8hr,False,2.0,0.160904469587957,1.0,0.0,,,
ENSG00000187855,ASCL4,Rest,False,2.0,0.1115973988934263,-0.3500506920545377,0.0,,,
ENSG00000187855,ASCL4,Stim48hr,False,2.0,0.1349454936978879,,0.0,,,
ENSG00000187855,ASCL4,Stim8hr,False,2.0,0.1411833343963991,0.6102923420956112,0.0,,,
ENSG00000232237,ASCL5,Rest,False,2.0,0.045952342753393,,0.0,,,
ENSG00000232237,ASCL5,Stim48hr,False,2.0,0.0271459390324463,-1.0,0.0,,,
ENSG00000232237,ASCL5,Stim8hr,False,2.0,0.0786622482761314,,0.0,,,
ENSG00000111875,ASF1A,Rest,False,2.0,0.0655666708462054,1.0,2.0,,,
ENSG00000111875,ASF1A,Stim48hr,False,2.0,0.1386851785511989,,2.0,,,
ENSG00000111875,ASF1A,Stim8hr,False,2.0,0.0204863010301583,1.0,2.0,,,
ENSG00000105011,ASF1B,Rest,True,1.0,,,,,,
ENSG00000116539,ASH1L,Rest,False,2.0,-0.0066648274144456,-0.1401694750249579,2.0,,,
ENSG00000116539,ASH1L,Stim48hr,False,2.0,0.0166349333210665,-0.0177035951847433,2.0,,,
ENSG00000116539,ASH1L,Stim8hr,False,2.0,0.010465616689078,0.1317592370170043,2.0,,,
ENSG00000129691,ASH2L,Stim48hr,True,1.0,,,,,,
ENSG00000129691,ASH2L,Stim8hr,False,2.0,,,,,,
ENSG00000110881,ASIC1,Rest,False,2.0,0.0602797774147177,,2.0,,,
ENSG00000110881,ASIC1,Stim48hr,False,2.0,0.0619228822632435,,2.0,,,
ENSG00000110881,ASIC1,Stim8hr,False,2.0,0.0261530115982677,,2.0,,,
ENSG00000213199,ASIC3,Rest,True,1.0,0.0250291464715783,1.0,0.0,,,
ENSG00000213199,ASIC3,Stim48hr,True,1.0,0.1247349570236373,,1.0,,,
ENSG00000213199,ASIC3,Stim8hr,True,1.0,0.0939928686695791,-1.0,1.0,,,
ENSG00000126522,ASL,Rest,False,2.0,0.0882970087486793,1.0,2.0,,,
ENSG00000126522,ASL,Stim48hr,False,2.0,0.0907175907110865,,2.0,,,
ENSG00000126522,ASL,Stim8hr,False,2.0,0.0921265293802263,,2.0,,,
ENSG00000169093,ASMTL,Rest,False,2.0,0.0808841592066264,,2.0,,,
ENSG00000169093,ASMTL,Stim48hr,False,2.0,0.1496301315148114,,2.0,,,
ENSG00000169093,ASMTL,Stim8hr,False,2.0,0.0917861330409109,1.0,2.0,,,
ENSG00000198356,GET3,Rest,False,2.0,,,,0.1648262635984691,0.7690112367821422,0.7309998571112514
ENSG00000198356,GET3,Stim48hr,False,2.0,,,,0.119634212053399,0.4178222102937093,0.2331761647234446
ENSG00000198356,GET3,Stim8hr,False,2.0,0.1047429279691107,0.3359814296962733,2.0,0.1010774672630955,0.776499937323754,0.6708572600123904
ENSG00000070669,ASNS,Rest,False,2.0,0.1526059985349308,,0.0,,,
ENSG00000070669,ASNS,Stim48hr,False,2.0,0.047943363365527,,0.0,,,
ENSG00000070669,ASNS,Stim8hr,False,2.0,0.1688448634259267,,0.0,,,
ENSG00000138381,ASNSD1,Rest,False,2.0,-0.0022749534737491,0.2985765619241073,2.0,,,
ENSG00000138381,ASNSD1,Stim48hr,False,2.0,,,,,,
ENSG00000138381,ASNSD1,Stim8hr,False,2.0,-0.0114070587175782,0.6694814344679345,2.0,,,
ENSG00000198363,ASPH,Rest,False,2.0,-0.1175855372764409,0.961908338130434,2.0,,,
ENSG00000198363,ASPH,Stim48hr,False,2.0,-0.0588001760093738,,2.0,,,
