gene,raw_score,kd_gated_score,eb_score,raw_rank,kd_gated_rank,eb_rank,dropped_by_kd_gate,rank_shift_raw_to_eb
SLC44A3,0,,,10200,,,True,
CD58,0,0.0,-3.1612,10200,7153,7432,False,2768.0
SP6,0,,,10200,,,True,
CD72,0,0.0,-1.8117,10200,7153,3482,False,6718.0
ZNF136,0,,,10200,,,True,
ZNF138,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ALCAM,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ALDH1A1,0,,,10200,,,True,
ZNF175,0,0.0,-3.1612,10200,7153,7432,False,2768.0
RFX8,0,,,10200,,,True,
ZNF17,0,0.0,-3.1612,10200,7153,7432,False,2768.0
SLC45A4,0,,,10200,,,True,
SOX5,0,,,10200,,,True,
ZNF157,0,,,10200,,,True,
ZNF155,0,0.0,-3.1612,10200,7153,7432,False,2768.0
RGPD5,0,,,10200,,,True,
CD101,0,0.0,-1.8117,10200,7153,3482,False,6718.0
ALDH7A1,0,,,10200,,,True,
RFX3,0,0.0,-3.1612,10200,7153,7432,False,2768.0
SOX9,0,,,10200,,,True,
SIRT1,0,,,10200,,,True,
RFPL2,0,,,10200,,,True,
ZNF778,0,0.0,-3.1612,10200,7153,7432,False,2768.0
REXO2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
CD160,0,,,10200,,,True,
RIGI,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ZNF233,0,,,10200,,,True,
ZNF235,0,0.0,-3.1612,10200,7153,7432,False,2768.0
SH3BP5,0,0.0,-2.668,10200,7153,6189,False,4011.0
ANXA3,0,,,10200,,,True,
ZNF705D,0,,,10200,,,True,
CABP4,0,,,10200,,,True,
SLC6A1,0,,,10200,,,True,
CACNA1H,0,,,10200,,,True,
SLC66A3,0,0.0,-3.1612,10200,7153,7432,False,2768.0
SNX17,0,0.0,-3.1612,10200,7153,7432,False,2768.0
SNX18,0,0.0,-1.8117,10200,7153,3482,False,6718.0
RNF32,0,,,10200,,,True,
ANXA11,0,0.0,-3.1612,10200,7153,7432,False,2768.0
CADM1,0,,,10200,,,True,
RNF213,0,0.0,-3.1612,10200,7153,7432,False,2768.0
SNX24,0,0.0,-2.644,10200,7153,6142,False,4058.0
ZNF708,0,0.0,-3.1612,10200,7153,7432,False,2768.0
CAB39L,0,,,10200,,,True,
SNX13,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ZNF331,0,0.0,-3.1612,10200,7153,7432,False,2768.0
CA1,0,,,10200,,,True,
ZNF366,0,,,10200,,,True,
SH3BGR,0,,,10200,,,True,
RPL28,0,,,10200,,,True,
C2orf88,0,,,10200,,,True,
RORC,0,,,10200,,,True,
AP1G1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
AP1AR,0,0.0,-2.668,10200,7153,6189,False,4011.0
CALM3,0,0.0,-3.1612,10200,7153,7432,False,2768.0
C3orf52,0,0.0,-3.1612,10200,7153,7432,False,2768.0
AOC2,0,,,10200,,,True,
C6orf136,0,0.0,-3.1612,10200,7153,7432,False,2768.0
C7,0,,,10200,,,True,
SH3BP2,0,,,10200,,,True,
C8orf76,0,0.0,-3.1612,10200,7153,7432,False,2768.0
SNX12,0,0.0,-3.1612,10200,7153,7432,False,2768.0
C9orf40,0,0.0,-2.644,10200,7153,6142,False,4058.0
C3orf62,0,,,10200,,,True,
CALML4,0,,,10200,,,True,
ZNF30,0,,,10200,,,True,
SH3TC1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ZNF26,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ZNF257,0,,,10200,,,True,
ANKRD6,0,,,10200,,,True,
ANKRD42,0,,,10200,,,True,
CBX2,0,,,10200,,,True,
ZNF251,0,0.0,-3.1612,10200,7153,7432,False,2768.0
SHROOM1,0,,,10200,,,True,
CBR4,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ANKRD36,0,0.0,-3.1612,10200,7153,7432,False,2768.0
SIAH1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ZNF248,0,0.0,-3.1612,10200,7153,7432,False,2768.0
CCDC112,0,0.0,-1.7862,10200,7153,3389,False,6811.0
ANKDD1A,0,,,10200,,,True,
CCDC117,0,0.0,-3.1612,10200,7153,7432,False,2768.0
CCDC120,0,,,10200,,,True,
SIAH3,0,,,10200,,,True,
ZNF728,0,,,10200,,,True,
SH2D3A,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ANO10,0,0.0,-3.1612,10200,7153,7432,False,2768.0
RLN2,0,0.0,-1.8117,10200,7153,3482,False,6718.0
RNF169,0,0.0,-3.1612,10200,7153,7432,False,2768.0
CAPG,0,,,10200,,,True,
RNF144A,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ZNF711,0,,,10200,,,True,
SNX5,0,0.0,-1.8117,10200,7153,3482,False,6718.0
ZNF283,0,0.0,-3.1612,10200,7153,7432,False,2768.0
CARD16,0,0.0,-1.7862,10200,7153,3389,False,6811.0
RLIG1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
CARD17P,0,,,10200,,,True,
ZNF280A,0,,,10200,,,True,
SOAT1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
CASP4,0,0.0,-3.1612,10200,7153,7432,False,2768.0
SOAT2,0,,,10200,,,True,
ZNF275,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ZNF716,0,,,10200,,,True,
RNASE6,0,,,10200,,,True,
RND1,0,,,10200,,,True,
SOX6,0,,,10200,,,True,
MID2,0,,,10200,,,True,
PROX1,0,,,10200,,,True,
NPIPB4,0,,,10200,,,True,
TRAFD1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
NPAS4,0,,,10200,,,True,
NPAS3,0,,,10200,,,True,
IL36RN,0,,,10200,,,True,
NOLC1,0,0.0,-1.8443,10200,7153,3654,False,6546.0
NOCT,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ILRUN,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TCF7L2,0,,,10200,,,True,
IL1R2,0,,,10200,,,True,
INAFM1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
INPP5B,0,0.0,-2.644,10200,7153,6142,False,4058.0
INPP5E,0,0.0,-3.1612,10200,7153,7432,False,2768.0
INSM2,0,,,10200,,,True,
NKX6-2,0,,,10200,,,True,
NKX2-4,0,,,10200,,,True,
TCP11L1,0,0.0,-1.8443,10200,7153,3654,False,6546.0
TPRA1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
NKX2-1,0,,,10200,,,True,
IQCN,0,,,10200,,,True,
INPP4B,0,,,10200,,,True,
IRAG2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
IL1B,0,,,10200,,,True,
TRAP1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TCAIM,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TCAP,0,,,10200,,,True,
IFTAP,0,,,10200,,,True,
NRBP2,0,,,10200,,,True,
IGFBP3,0,,,10200,,,True,
IGFBP5,0,,,10200,,,True,
TRIB1,0,0.0,-2.6867,10200,7153,6257,False,3943.0
NR4A2,0,0.0,-1.8443,10200,7153,3654,False,6546.0
NR2E3,0,,,10200,,,True,
TRANK1,0,,,10200,,,True,
IGSF6,0,,,10200,,,True,
TREM1,0,,,10200,,,True,
NR1H3,0,,,10200,,,True,
TRAPPC8,0,,,10200,,,True,
IL13RA1,0,,,10200,,,True,
IL15,0,,,10200,,,True,
NR1D1,0,0.0,-2.6867,10200,7153,6257,False,3943.0
IL17D,0,,,10200,,,True,
IL17RE,0,,,10200,,,True,
IL18R1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
IGSF8,0,0.0,-3.1612,10200,7153,7432,False,2768.0
IFT70B,0,,,10200,,,True,
IRF2BPL,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TPM2,0,,,10200,,,True,
KALRN,0,,,10200,,,True,
TEF,0,0.0,-1.7862,10200,7153,3389,False,6811.0
NEU1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
KAT2A,0,0.0,-1.8443,10200,7153,3654,False,6546.0
KAT6B,0,0.0,-3.1612,10200,7153,7432,False,2768.0
KATNAL1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
KATNBL1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
KBTBD6,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TOMM34,0,0.0,-3.1612,10200,7153,7432,False,2768.0
NEU3,0,0.0,-3.1612,10200,7153,7432,False,2768.0
KCNAB2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TOM1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
NEO1,0,,,10200,,,True,
TOGARAM1,0,0.0,-1.8443,10200,7153,3654,False,6546.0
KCNC4,0,0.0,-2.6867,10200,7153,6257,False,3943.0
KCNG3,0,,,10200,,,True,
KCNJ14,0,,,10200,,,True,
KCNMA1,0,,,10200,,,True,
KCNMB3,0,,,10200,,,True,
KCNMB4,0,,,10200,,,True,
TENM4,0,,,10200,,,True,
IRF6,0,,,10200,,,True,
NEUROG1,0,,,10200,,,True,
JMJD7-PLA2G4B,0,,,10200,,,True,
IRX6,0,,,10200,,,True,
TPH1,0,,,10200,,,True,
ISL1,0,,,10200,,,True,
NIBAN1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ISOC1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TPCN2,0,0.0,-2.668,10200,7153,6189,False,4011.0
TPBG,0,,,10200,,,True,
NFXL1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ITGA6,0,0.0,-1.7862,10200,7153,3389,False,6811.0
NEXN,0,,,10200,,,True,
ITGB1BP2,0,0.0,-1.8117,10200,7153,3482,False,6718.0
TP53I11,0,,,10200,,,True,
NFE4,0,,,10200,,,True,
ITPRIPL1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
IVD,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TOX,0,,,10200,,,True,
JADE1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TOR3A,0,0.0,-3.1612,10200,7153,7432,False,2768.0
JAKMIP1,0,,,10200,,,True,
NFATC1,0,,,10200,,,True,
ITPRID2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
NRCAM,0,,,10200,,,True,
IFT46,0,0.0,-3.1612,10200,7153,7432,False,2768.0
NRGN,0,0.0,-1.8117,10200,7153,3482,False,6718.0
HLA-DRA,0,,,10200,,,True,
HLA-DRB5,0,,,10200,,,True,
TSNARE1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
HLA-F,0,,,10200,,,True,
TBC1D3L,0,,,10200,,,True,
ODF2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
OBI1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TSGA10,0,,,10200,,,True,
HMGN2,0,,,10200,,,True,
OLA1,0,0.0,-2.668,10200,7153,6189,False,4011.0
TSEN34,0,,,10200,,,True,
NXT2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
HMX2,0,,,10200,,,True,
HNF1B,0,,,10200,,,True,
TSC22D1,0,,,10200,,,True,
HOMER2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
HOXA7,0,,,10200,,,True,
TBL2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
HOXB5,0,,,10200,,,True,
HOXB6,0,,,10200,,,True,
OASL,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TRPC1,0,,,10200,,,True,
TSPAN3,0,0.0,-3.1612,10200,7153,7432,False,2768.0
HLA-C,0,,,10200,,,True,
OSBPL7,0,,,10200,,,True,
HDAC11,0,,,10200,,,True,
HDAC4,0,0.0,-3.1612,10200,7153,7432,False,2768.0
HDC,0,,,10200,,,True,
TBC1D13,0,0.0,-3.1612,10200,7153,7432,False,2768.0
HECTD4,0,0.0,-2.668,10200,7153,6189,False,4011.0
HECW1,0,,,10200,,,True,
HELB,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ORM2,0,,,10200,,,True,
HLA-DMB,0,,,10200,,,True,
HEMGN,0,,,10200,,,True,
HERPUD1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TBC1D2,0,0.0,-1.7862,10200,7153,3389,False,6811.0
ONECUT3,0,,,10200,,,True,
ONECUT2,0,,,10200,,,True,
HHEX,0,,,10200,,,True,
TBC1D24,0,0.0,-3.1612,10200,7153,7432,False,2768.0
HILPDA,0,0.0,-3.1612,10200,7153,7432,False,2768.0
OLFM4,0,,,10200,,,True,
HIVEP2,0,0.0,-1.7862,10200,7153,3389,False,6811.0
HERC1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
HOXB7,0,,,10200,,,True,
HOXB8,0,,,10200,,,True,
HOXC12,0,,,10200,,,True,
TRIM66,0,,,10200,,,True,
NTAN1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
HUS1B,0,,,10200,,,True,
HVCN1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
SLC31A2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
HYCC1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
NT5M,0,0.0,-1.8117,10200,7153,3482,False,6718.0
HYI,0,0.0,-2.644,10200,7153,6142,False,4058.0
TBX18,0,,,10200,,,True,
TRIM68,0,,,10200,,,True,
NT5E,0,0.0,-3.1612,10200,7153,7432,False,2768.0
NT5DC2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TRIM41,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TBX20,0,,,10200,,,True,
NT5C3B,0,0.0,-3.1612,10200,7153,7432,False,2768.0
IFI27L2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
IFI44,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TRIM3,0,,,10200,,,True,
NRIP3,0,,,10200,,,True,
NRIP1,0,,,10200,,,True,
ICOSLG,0,,,10200,,,True,
TRIM69,0,,,10200,,,True,
HSPG2,0,,,10200,,,True,
HSPA4,0,0.0,-3.1612,10200,7153,7432,False,2768.0
HOXC13,0,,,10200,,,True,
NUDT18,0,,,10200,,,True,
HOXC8,0,,,10200,,,True,
HOXD11,0,,,10200,,,True,
HOXD3,0,,,10200,,,True,
TRMT1L,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TRMT11,0,0.0,-3.1612,10200,7153,7432,False,2768.0
HPCAL4,0,,,10200,,,True,
TRMT10B,0,0.0,-3.1612,10200,7153,7432,False,2768.0
HPDL,0,0.0,-2.6867,10200,7153,6257,False,3943.0
HPGDS,0,0.0,-1.8117,10200,7153,3482,False,6718.0
HROB,0,0.0,-3.1612,10200,7153,7432,False,2768.0
HS3ST3A1,0,,,10200,,,True,
HSD17B1,0,,,10200,,,True,
HSD17B14,0,,,10200,,,True,
NTNG2,0,0.0,-1.8117,10200,7153,3482,False,6718.0
HSD17B7,0,,,10200,,,True,
HSFX2,0,,,10200,,,True,
NTMT1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TRIP11,0,0.0,-3.1612,10200,7153,7432,False,2768.0
HSPA2,0,0.0,-1.8117,10200,7153,3482,False,6718.0
NEK2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
OSBPL8,0,0.0,-3.1612,10200,7153,7432,False,2768.0
NEK10,0,,,10200,,,True,
TERB1,0,,,10200,,,True,
MSGN1,0,,,10200,,,True,
LZTFL1,0,0.0,-2.668,10200,7153,6189,False,4011.0
TMEM177,0,0.0,-2.668,10200,7153,6189,False,4011.0
MAFA,0,,,10200,,,True,
MSANTD1,0,,,10200,,,True,
MS4A7,0,,,10200,,,True,
THY1,0,,,10200,,,True,
TMEM167B,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MAK,0,,,10200,,,True,
MSRB1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MRPL40,0,,,10200,,,True,
MRM3,0,0.0,-1.8443,10200,7153,3654,False,6546.0
ZYX,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MAOA,0,,,10200,,,True,
TIFA,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MAP1LC3A,0,0.0,-1.8443,10200,7153,3654,False,6546.0
MPZL3,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MAP3K14,0,0.0,-1.8443,10200,7153,3654,False,6546.0
TMEM141,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MAP4,0,0.0,-2.668,10200,7153,6189,False,4011.0
MAML3,0,,,10200,,,True,
MAPK13,0,0.0,-3.1612,10200,7153,7432,False,2768.0
LYSMD2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
LYPLA2,0,,,10200,,,True,
LRRC37A,0,,,10200,,,True,
LRRC37A2,0,,,10200,,,True,
LRRC37A3,0,,,10200,,,True,
LRRC47,0,0.0,-3.1612,10200,7153,7432,False,2768.0
LRRC7,0,,,10200,,,True,
THBS1,0,,,10200,,,True,
LRRC75A,0,,,10200,,,True,
TMEM218,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MTERF1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
LYRM9,0,0.0,-2.644,10200,7153,6142,False,4058.0
THEM6,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MT1M,0,,,10200,,,True,
LUC7L,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TMEM204,0,0.0,-3.1612,10200,7153,7432,False,2768.0
LUZP1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MSX2,0,,,10200,,,True,
TMEM191B,0,,,10200,,,True,
LYG1,0,,,10200,,,True,
LYN,0,,,10200,,,True,
LYPD3,0,,,10200,,,True,
LTK,0,,,10200,,,True,
MTMR11,0,,,10200,,,True,
MPV17,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MAPK8IP3,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MLXIPL,0,,,10200,,,True,
METAP1D,0,,,10200,,,True,
TJAP1,0,,,10200,,,True,
TK1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MLLT10,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MLANA,0,,,10200,,,True,
MKX,0,,,10200,,,True,
MFSD14B,0,0.0,-2.668,10200,7153,6189,False,4011.0
MGAM,0,,,10200,,,True,
TMCC2,0,0.0,-2.6867,10200,7153,6257,False,3943.0
MITF,0,,,10200,,,True,
MGAT5,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MINPP1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TLX2,0,,,10200,,,True,
MGP,0,,,10200,,,True,
MGST1,0,,,10200,,,True,
TLR2,0,,,10200,,,True,
MICB,0,,,10200,,,True,
TLN2,0,,,10200,,,True,
MICU1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MISP,0,,,10200,,,True,
MAPK8,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MMP25,0,,,10200,,,True,
MMRN1,0,,,10200,,,True,
TIGIT,0,,,10200,,,True,
TMEM126A,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MARCKS,0,,,10200,,,True,
MARCKSL1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MASP2,0,,,10200,,,True,
MPP7,0,,,10200,,,True,
MBD6,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MBNL1,0,0.0,-2.668,10200,7153,6189,False,4011.0
MORN4,0,0.0,-1.8117,10200,7153,3482,False,6718.0
MEGF6,0,,,10200,,,True,
MBNL3,0,,,10200,,,True,
MCF2L,0,,,10200,,,True,
MCHR1,0,,,10200,,,True,
MOCS1,0,,,10200,,,True,
TMED8,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MDFIC,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MDK,0,,,10200,,,True,
MDM1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MECOM,0,,,10200,,,True,
TMCO6,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TMEM106A,0,0.0,-3.1612,10200,7153,7432,False,2768.0
LRP1,0,,,10200,,,True,
MTMR12,0,0.0,-3.1612,10200,7153,7432,False,2768.0
LRCH1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
KLC2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
NCF2,0,0.0,-2.644,10200,7153,6142,False,4058.0
NBPF26,0,,,10200,,,True,
KLF14,0,,,10200,,,True,
NBEA,0,,,10200,,,True,
KLHL2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
KLHL20,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TFAP2B,0,,,10200,,,True,
TFAP2D,0,,,10200,,,True,
KLC1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
KLHL31,0,,,10200,,,True,
TFAP2E,0,,,10200,,,True,
NAT14,0,0.0,-2.6867,10200,7153,6257,False,3943.0
NAT1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TMSB15B,0,0.0,-2.6867,10200,7153,6257,False,3943.0
KLK1,0,,,10200,,,True,
NAP1L2,0,,,10200,,,True,
TMPRSS5,0,,,10200,,,True,
TMPO,0,0.0,-3.1612,10200,7153,7432,False,2768.0
KLRK1,0,,,10200,,,True,
KLHL32,0,,,10200,,,True,
KPTN,0,0.0,-3.1612,10200,7153,7432,False,2768.0
KIRREL2,0,,,10200,,,True,
TNFRSF13C,0,,,10200,,,True,
TNKS2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
KDM2B,0,0.0,-2.668,10200,7153,6189,False,4011.0
TNKS,0,0.0,-3.1612,10200,7153,7432,False,2768.0
KDM5B,0,0.0,-3.1612,10200,7153,7432,False,2768.0
KDM5D,0,0.0,-3.1612,10200,7153,7432,False,2768.0
KDM6B,0,,,10200,,,True,
KDM7A,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TNFSF4,0,,,10200,,,True,
NDUFAF8,0,0.0,-3.1612,10200,7153,7432,False,2768.0
KIFC3,0,,,10200,,,True,
KIAA1671,0,,,10200,,,True,
KIF13B,0,0.0,-3.1612,10200,7153,7432,False,2768.0
NDRG2,0,,,10200,,,True,
NDE1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TNFRSF25,0,0.0,-3.1612,10200,7153,7432,False,2768.0
NCOA2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
KIF2C,0,0.0,-3.1612,10200,7153,7432,False,2768.0
KIF3A,0,0.0,-3.1612,10200,7153,7432,False,2768.0
KIF3C,0,0.0,-3.1612,10200,7153,7432,False,2768.0
KIF5B,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TESMIN,0,,,10200,,,True,
NAA16,0,0.0,-3.1612,10200,7153,7432,False,2768.0
KRT1,0,,,10200,,,True,
TFEC,0,,,10200,,,True,
LHX3,0,,,10200,,,True,
LIFR,0,,,10200,,,True,
MYADM,0,0.0,-2.644,10200,7153,6142,False,4058.0
LIMS1,0,,,10200,,,True,
TMEM41A,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TGIF2LX,0,,,10200,,,True,
MUSTN1,0,,,10200,,,True,
LIPT2,0,,,10200,,,True,
TGM1,0,,,10200,,,True,
TGFBI,0,,,10200,,,True,
LLPH,0,0.0,-3.1612,10200,7153,7432,False,2768.0
LMBRD1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
LMO2,0,,,10200,,,True,
LMOD3,0,,,10200,,,True,
MTX3,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MTURN,0,,,10200,,,True,
LPCAT1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TMEM255A,0,,,10200,,,True,
LPGAT1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
LPO,0,,,10200,,,True,
MUCL1,0,,,10200,,,True,
LGALS9,0,0.0,-2.668,10200,7153,6189,False,4011.0
MYH10,0,0.0,-2.644,10200,7153,6142,False,4058.0
LGALS3,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TFF3,0,,,10200,,,True,
TMEM98,0,,,10200,,,True,
KRT73,0,,,10200,,,True,
KRTAP16-1,0,,,10200,,,True,
L3MBTL1,0,0.0,-1.8117,10200,7153,3482,False,6718.0
MZT2B,0,,,10200,,,True,
LAMA2,0,,,10200,,,True,
MYOM2,0,,,10200,,,True,
MYOF,0,0.0,-2.6867,10200,7153,6257,False,3943.0
LAPTM5,0,0.0,-3.1612,10200,7153,7432,False,2768.0
LARP1B,0,0.0,-3.1612,10200,7153,7432,False,2768.0
MYO5A,0,0.0,-3.1612,10200,7153,7432,False,2768.0
LAX1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
LAYN,0,,,10200,,,True,
LBR,0,0.0,-3.1612,10200,7153,7432,False,2768.0
LEMD2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
LENG9,0,0.0,-2.6867,10200,7153,6257,False,3943.0
LEPROTL1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
TMEM64,0,0.0,-3.1612,10200,7153,7432,False,2768.0
LEUTX,0,,,10200,,,True,
LGALS2,0,,,10200,,,True,
KCTD13,0,0.0,-3.1612,10200,7153,7432,False,2768.0
DDX19B,0,0.0,-3.1612,10200,7153,7432,False,2768.0
HCAR1,0,,,10200,,,True,
OSGIN2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
PLEKHO1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
PLEKHG3,0,0.0,-2.644,10200,7153,6142,False,4058.0
PLEKHB2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
PLEKHB1,0,,,10200,,,True,
EOMES,0,0.0,-1.8443,10200,7153,3654,False,6546.0
EPCAM,0,,,10200,,,True,
PLEKHA7,0,,,10200,,,True,
VOPP1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
VNN2,0,,,10200,,,True,
PLIN2,0,,,10200,,,True,
EPN2,0,,,10200,,,True,
EPS15,0,0.0,-3.1612,10200,7153,7432,False,2768.0
PLD4,0,,,10200,,,True,
VILL,0,0.0,-2.668,10200,7153,6189,False,4011.0
PLCH2,0,,,10200,,,True,
PLCB1,0,,,10200,,,True,
ERMAP,0,,,10200,,,True,
ERO1B,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ERRFI1,0,,,10200,,,True,
ESAM,0,,,10200,,,True,
PLEKHA2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
VEGFA,0,0.0,-2.6867,10200,7153,6257,False,3943.0
STK26,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ENPP1,0,,,10200,,,True,
STAU2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
EFNA4,0,,,10200,,,True,
STEAP4,0,,,10200,,,True,
POLB,0,0.0,-3.1612,10200,7153,7432,False,2768.0
PNPLA6,0,,,10200,,,True,
MIF,0,0.0,-3.1612,10200,7153,7432,False,2768.0
EIF2D,0,0.0,-3.1612,10200,7153,7432,False,2768.0
VSIG1,0,,,10200,,,True,
PLXND1,0,,,10200,,,True,
PLK2,0,,,10200,,,True,
PLXNC1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ELF2,0,,,10200,,,True,
ELMOD2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
PLPP5,0,0.0,-3.1612,10200,7153,7432,False,2768.0
EML5,0,0.0,-1.8117,10200,7153,3482,False,6718.0
PLPP1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
STK17B,0,0.0,-1.7862,10200,7153,3389,False,6811.0
PLP2,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ENG,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ENOSF1,0,0.0,-3.1612,10200,7153,7432,False,2768.0
ELF1,0,,,10200,,,True,
EFCAB13,0,,,10200,,,True,
ESM1,0,,,10200,,,True,
ESRRB,0,,,10200,,,True,
STX1A,0,0.0,-2.6867,10200,7153,6257,False,3943.0
UST,0,,,10200,,,True,
USP9X,0,0.0,-3.1612,10200,7153,7432,False,2768.0
FAM156B,0,,,10200,,,True,
FAM168A,0,0.0,-3.1612,10200,7153,7432,False,2768.0
